S.No,DDOCODE,HOA,"ACCOUNT TYPE","BALANCE(in Rs.)","LOC(in Rs.)"
89,27022003001,8449001200056000000NVN,LOC,705909858,568234476
90,27020104001,8448001200002000000NVN,LOC,575718018,453778634
91,27022808001,8448001100029000000NVN,LOC,10670299,10670299
92,27020105001,8448001200002000000NVN,LOC,0,0
93,27022409001,8448001100024000000NVN,LOC,386926861,330948752
94,27021226001,8342001030009000000NVN,LOC,1179,1179
95,27022607001,8342001030010000000NVN,LOC,4885030,4885030
96,27022802001,8443008000013000000NVN,LOC,147000374,142317662
97,27021503001,8342001200009000000NVN,LOC,1893499751,1224966197
98,27020330001,8448001100031000000NVN,LOC,0,0
99,27020331001,8448001100030000000NVN,LOC,23200000,11600000
100,27022207004,8449001200075000000NVN,LOC,22502878000,20406739000
